dispatch_date,order_id,customer_id,product_type,quantity,batch_ref,vehicle_number,driver_name,transporter,invoice_no,eway_bill_no,freight_inr,delivery_status,delivery_date,remarks
19/11/2021,D-2077,OEM-RENAULT,Disc Brake Caliper,747,BATCH-2021-0097,MH14-3408,Satish Bhosale,TCI Express,INV-374191,EWB903263060875,24955.49,Delivered,22-Oct-2023,Returned – wrong address
2023-01-06,D-1637,OEM-TVS,Wheel Hub Assy,1818,BATCH-2022-0179,MH14-4404,Deepak More,Delhivery,INV-959325,EWB383061262949,19637.0,Delayed,22/04/2021,POD pending
2024-04-13,D-3629,OEM-TVS,ABS Sensor Ring,1644,BATCH-2021-0345,MH14-5087,Nitin Sawant,Gati Ltd,INV-933244,EWB932090471263,6559.97,In Transit,04-07-2023,Delayed – vehicle breakdown
2023-04-11,D-2187,OEM-HYUNDAI,Clutch Plate,498,BATCH-2023-0046,GJ01-7295,Deepak More,Mahindra Logistics,INV-210103,EWB205747243090,1563.58,Delivered,2024-10-16,On time
15-Apr-2023,D-1973,OEM-MARUTI,Disc Brake Caliper,1326,BATCH-2023-0257,MH14-3628,Deepak More,Self-transport,INV-735919,EWB290278401951,5455.02,Delivered,26-Feb-2023,Delayed – vehicle breakdown
2023-07-09,D-2219,OEM-MARUTI,Wheel Hub Assy,1628,BATCH-2024-0474,MH13-4201,Amit Singh,Mahindra Logistics,INV-966099,EWB176798385636,5870.8,Delivered,05/16/2021,Customer requested reschedule
26-09-2021,D-1961,OEM-MARUTI,Wheel Hub Assy,1911,BATCH-2021-0257,MH12-5893,Suresh Patil,,INV-186103,EWB468851565813,3032.24,Delivered,2021-09-25,Customer not available
2021-06-19,D-1916,OEM-SUZUKI,Disc Brake Caliper,597,BATCH-2024-0134,MH04-7689,Ganesh Waghmare,,INV-705654,EWB677042047602,8247.46,Delivered,22-04-2022,Short delivery – balance next trip
08-04-2021,D-3803,OEM-MAHINDRA,Brake Pad Type A,907,BATCH-2024-0316,MH12-3965,Ravi Kumar,Gati Ltd,INV-841716,EWB179117782585,10186.2,Delayed,04-11-2021,Short delivery – balance next trip
2024-04-11,D-3396,OEM-HYUNDAI,Wheel Hub Assy,1224,BATCH-2023-0465,MH13-4937,Vijay Chavan,TCI Express,INV-145552,EWB120913787069,19478.92,Delivered,18-Sep-2022,
2023-03-08,D-2089,OEM-HONDA,Brake Pad Type A,1531,BATCH-2021-0235,TN07-1500,Suresh Patil,TCI Express,INV-330773,EWB194271110620,13309.02,Delayed,27/05/2023,Delayed – vehicle breakdown
20/09/2021,D-1193,OEM-MARUTI,Brake Pad Type B,1480,BATCH-2024-0411,KA01-5758,Amit Singh,,INV-978826,EWB266449723380,11086.51,Delivered,2023-05-08,Delayed – vehicle breakdown
08/01/2021,D-3685,OEM-FORD,Clutch Plate,1557,BATCH-2022-0220,MH13-4180,Nitin Sawant,TCI Express,INV-733944,EWB108035889350,11108.26,Delivered,05-03-2022,On time
2022-02-20,D-2295,OEM-RENAULT,Wheel Hub Assy,668,BATCH-2022-0315,MH14-9842,Deepak More,Delhivery,,EWB167552625249,24692.96,Delivered,2024-05-18,POD pending
2023-05-02,D-3838,OEM-TATA,ABS Sensor Ring,1336,BATCH-2022-0208,MH12-1295,Deepak More,Gati Ltd,INV-568771,,3268.33,In Transit,27/10/2024,Customer requested reschedule
01/20/2021,D-2043,OEM-FORD,Brake Shoe,592,BATCH-2023-0262,TN07-1780,Nitin Sawant,TCI Express,INV-958067,,8345.5,Delayed,2024-02-15,Returned – wrong address
2024-08-16,D-2471,OEM-HONDA,ABS Sensor Ring,1744,BATCH-2021-0008,MH04-1170,Ganesh Waghmare,VRL Logistics,INV-564597,,20290.38,In Transit,08/11/2022,Delayed – vehicle breakdown
2023-11-12,D-2188,OEM-TATA,Brake Pad Type A,650,BATCH-2022-0318,MH14-4976,Deepak More,Safexpress,INV-613638,EWB369278752883,6175.26,Delivered,26-Aug-2021,POD pending
09/24/2022,D-4466,OEM-BAJAJ,Clutch Plate,1530,BATCH-2023-0063,MH14-7438,Nitin Sawant,Mahindra Logistics,INV-354825,,14775.77,Returned,2021-06-25,Short delivery – balance next trip
2023-01-09,D-3033,OEM-RENAULT,Drum Brake Assy,1089,BATCH-2023-0030,MH12-8277,Pradeep Jadhav,TCI Express,INV-416537,EWB522283917616,819.57,In Transit,2021-06-13,Returned – wrong address
14-Nov-2022,D-2537,OEM-TATA,ABS Sensor Ring,137,BATCH-2023-0440,TN07-4349,Nitin Sawant,Delhivery,INV-393330,EWB592514435136,19259.43,Delivered,2023-02-23,On time
2023-07-11,D-3813,OEM-HYUNDAI,Disc Brake Caliper,1990,BATCH-2024-0252,MH04-7081,Vijay Chavan,VRL Logistics,INV-447307,EWB702272052263,1154.64,,10-02-2022,POD pending
2024-08-29,D-3629,OEM-HYUNDAI,CV Joint,91,BATCH-2021-0197,MH13-8644,Suresh Patil,Delhivery,INV-199820,,20978.76,Delayed,21-05-2024,Customer not available
2021-01-16,D-4338,OEM-RENAULT,Wheel Hub Assy,514,BATCH-2021-0283,KA01-4940,Vijay Chavan,BlueDart,INV-742009,EWB261460942380,24225.07,Delivered,20-02-2021,POD pending
2024-12-15,D-2500,OEM-RENAULT,ABS Sensor Ring,274,BATCH-2022-0048,MH12-7612,Deepak More,TCI Express,INV-200649,,10206.26,In Transit,30/11/2024,Returned – wrong address
2024-01-20,D-1731,OEM-RENAULT,Disc Brake Caliper,1060,BATCH-2023-0466,MH14-9229,Vijay Chavan,Self-transport,INV-542058,EWB246240539329,9550.28,In Transit,27-06-2022,On time
24-Jul-2021,D-4223,OEM-BAJAJ,Clutch Plate,369,BATCH-2023-0413,MH14-4987,Satish Bhosale,BlueDart,INV-993745,EWB910622862754,20821.69,Delivered,2024-11-19,Returned – wrong address
2022-03-17,D-1769,OEM-FORD,Drum Brake Assy,564,BATCH-2021-0493,MH12-2926,Satish Bhosale,Safexpress,INV-281553,EWB777178353310,3607.88,Delivered,2022-04-02,Customer not available
2023-03-14,D-4108,OEM-HYUNDAI,Brake Pad Type B,1867,BATCH-2022-0196,TN07-9999,Vijay Chavan,TCI Express,INV-775506,EWB398834994078,15431.76,Delivered,17-10-2022,On time
2022-01-06,D-3679,OEM-TATA,Clutch Plate,1776,BATCH-2021-0463,KA01-7590,Pradeep Jadhav,Safexpress,INV-936011,EWB430258073274,23051.47,Delivered,28-03-2022,Returned – wrong address
2021-07-01,D-2526,OEM-HYUNDAI,CV Joint,226,BATCH-2023-0305,TN07-6997,Suresh Patil,VRL Logistics,INV-129904,EWB160116000909,15642.24,Delivered,26/01/2022,Customer requested reschedule
2023-11-08,D-1996,OEM-TVS,Brake Pad Type B,1149,BATCH-2024-0334,MH04-9508,Rahul Sharma,Safexpress,INV-714846,EWB989773873020,12892.17,Delivered,26/11/2022,POD pending
2023-01-18,D-3269,OEM-HONDA,Brake Shoe,909,BATCH-2022-0271,TN07-7404,Vijay Chavan,VRL Logistics,INV-417642,EWB206302049715,24748.97,Delivered,01-01-2024,POD pending
08/01/2024,D-1476,OEM-FORD,Clutch Plate,1033,BATCH-2023-0149,TN07-2946,Ganesh Waghmare,Self-transport,,EWB552715949587,18182.75,Delivered,2023-02-23,POD pending
2024-07-08,D-2323,OEM-RENAULT,Wheel Hub Assy,1311,BATCH-2023-0056,MH10-2827,Ganesh Waghmare,BlueDart,INV-957612,EWB162659761481,10041.38,Delivered,05-06-2024,Delayed – vehicle breakdown
2021-11-30,D-4304,OEM-MARUTI,Brake Disc,1371,BATCH-2021-0018,GJ01-8245,Rahul Sharma,Safexpress,INV-880252,EWB291381122019,12481.74,Delivered,18-12-2023,On time
2024-06-08,D-2491,OEM-HYUNDAI,Brake Pad Type A,191,BATCH-2022-0232,MH14-8710,Pradeep Jadhav,Self-transport,INV-216949,EWB208278575313,16254.82,Delivered,18-Mar-2024,Customer not available
2021-12-31,D-3852,OEM-BAJAJ,Brake Shoe,491,BATCH-2023-0478,GJ01-3985,Deepak More,Safexpress,INV-920080,EWB263016486177,6047.16,Delivered,27-07-2024,Short delivery – balance next trip
2022-07-04,D-3551,OEM-TATA,Clutch Plate,712,BATCH-2023-0123,MH04-9441,Ravi Kumar,Self-transport,INV-236909,EWB433534764252,18370.8,Delivered,24/12/2022,Customer requested reschedule
2024-04-04,D-3746,OEM-HONDA,Brake Shoe,1524,BATCH-2024-0294,MH14-3071,Pradeep Jadhav,Safexpress,INV-291106,EWB706843754952,16659.0,Delivered,09-Apr-2024,
2021-07-24,D-4090,OEM-TVS,Brake Pad Type B,1653,BATCH-2021-0495,MH13-3247,Pradeep Jadhav,VRL Logistics,INV-489219,EWB976491419250,17842.72,Delivered,03/06/2023,Delayed – vehicle breakdown
2024-07-23,D-2714,OEM-FORD,Drum Brake Assy,1268,BATCH-2024-0356,MH12-8583,Ravi Kumar,Self-transport,INV-873502,EWB817033634346,23219.46,Returned,10-Dec-2023,On time
2024-02-14,D-3325,OEM-BAJAJ,CV Joint,1118,BATCH-2022-0467,TN07-7188,Ravi Kumar,Gati Ltd,INV-821468,EWB890357001566,,Delivered,27-06-2022,On time
2024-11-03,D-2764,OEM-BAJAJ,CV Joint,872,BATCH-2023-0389,MH10-8165,Ganesh Waghmare,Gati Ltd,INV-253276,EWB880657686520,10170.83,Delivered,03-05-2024,POD pending
2024-07-12,D-2859,OEM-RENAULT,Wheel Hub Assy,1076,BATCH-2023-0044,MH04-8989,Nitin Sawant,Safexpress,INV-724512,EWB995057255595,18578.67,Delivered,24-Feb-2021,
2023-04-27,D-2580,OEM-MAHINDRA,Brake Pad Type A,845,BATCH-2021-0114,MH12-2161,Pradeep Jadhav,VRL Logistics,INV-309151,EWB637892540038,16353.34,,16-Jul-2022,POD pending
2023-01-05,D-1685,OEM-HONDA,Clutch Plate,1370,BATCH-2021-0110,MH10-7581,Amit Singh,BlueDart,INV-392370,EWB458256593255,14680.43,Delivered,11/08/2022,On time
06/09/2023,D-2411,OEM-HONDA,Brake Shoe,628,BATCH-2021-0256,GJ01-6012,,Safexpress,INV-966370,EWB930912768262,6102.04,Partial,28/08/2022,On time
2021-05-25,D-2737,OEM-FORD,Disc Brake Caliper,1350,BATCH-2024-0159,MH04-3094,Deepak More,TCI Express,INV-793541,EWB226904340588,19057.22,Delivered,15-12-2023,Customer not available
2024-05-16,D-3163,OEM-RENAULT,Clutch Plate,474,BATCH-2021-0312,MH04-5620,Ganesh Waghmare,VRL Logistics,INV-341456,EWB813986586648,23440.92,Partial,19-12-2023,Short delivery – balance next trip
12-Sep-2024,D-1831,OEM-HONDA,Brake Disc,1857,BATCH-2022-0275,MH14-8950,Ganesh Waghmare,,INV-554787,EWB773061119707,24481.28,Delivered,11/18/2022,Customer requested reschedule
2024-07-17,D-2971,OEM-MARUTI,Brake Pad Type B,586,BATCH-2022-0384,KA01-8885,Satish Bhosale,Mahindra Logistics,INV-179452,EWB378215511325,10119.02,Delivered,06/25/2022,On time
2023-07-31,D-1872,OEM-BAJAJ,Brake Disc,1143,BATCH-2022-0108,MH14-2863,,Self-transport,INV-338579,EWB839459168335,20528.47,Delivered,15-Feb-2024,Returned – wrong address
27/11/2023,D-3434,OEM-FORD,Disc Brake Caliper,1937,BATCH-2021-0090,MH10-4540,Rahul Sharma,,INV-539376,EWB158640206394,24939.78,Delivered,21-Apr-2023,Delayed – vehicle breakdown
2024-02-01,D-2193,OEM-TVS,Brake Pad Type B,692,BATCH-2023-0452,KA01-1103,Rahul Sharma,TCI Express,INV-980312,EWB752240763111,24978.67,Delivered,05-Dec-2021,On time
13/03/2023,D-3506,OEM-MARUTI,Disc Brake Caliper,282,BATCH-2021-0319,TN07-3312,Ravi Kumar,Safexpress,INV-227228,EWB618414234268,9075.46,Delayed,2024-04-20,On time
2021-03-09,D-3992,OEM-SUZUKI,Clutch Plate,1050,BATCH-2022-0394,MH12-2828,Deepak More,Safexpress,INV-294843,EWB166692461576,7960.26,In Transit,30/08/2023,Customer not available
2024-06-08,D-3541,OEM-TVS,Drum Brake Assy,1513,BATCH-2021-0025,MH10-8516,Pradeep Jadhav,,INV-156698,EWB158462146552,8543.63,Delivered,24-12-2023,Customer requested reschedule
2021-11-08,D-3319,OEM-BAJAJ,Drum Brake Assy,787,BATCH-2024-0134,GJ01-6180,Amit Singh,Self-transport,INV-753137,,2471.56,Delayed,12/01/2023,Customer not available
2022-06-25,D-1579,OEM-BAJAJ,Brake Pad Type A,686,BATCH-2023-0413,MH10-6220,Pradeep Jadhav,Safexpress,,EWB109325168654,4485.37,,03/04/2024,Short delivery – balance next trip
2023-12-16,D-1007,OEM-TVS,Brake Pad Type A,762,BATCH-2021-0131,MH10-3735,Amit Singh,,INV-408295,EWB537681155990,21114.44,Delivered,10/20/2021,Short delivery – balance next trip
2021-10-20,D-2820,OEM-FORD,Brake Disc,1507,BATCH-2022-0423,MH04-4983,Ganesh Waghmare,Delhivery,INV-792009,EWB592306675548,13056.38,In Transit,05/26/2021,Customer requested reschedule
2021-01-13,D-3538,OEM-RENAULT,Brake Pad Type B,1439,BATCH-2024-0065,MH04-2986,Pradeep Jadhav,,INV-282129,EWB805867913371,21658.55,Delivered,02-02-2024,On time
2021-12-07,D-1230,OEM-SUZUKI,CV Joint,1416,BATCH-2023-0167,GJ01-1047,Ravi Kumar,Mahindra Logistics,INV-763116,EWB496683646425,21922.14,Delivered,16/01/2023,Customer requested reschedule
12-Dec-2022,D-3183,OEM-MARUTI,Brake Disc,492,BATCH-2024-0329,MH12-9276,Nitin Sawant,Delhivery,INV-569871,EWB112593386350,1630.26,Delivered,10-03-2021,Short delivery – balance next trip
09/02/2022,D-2041,OEM-HONDA,Brake Pad Type A,412,BATCH-2022-0329,GJ01-3780,Satish Bhosale,BlueDart,INV-916546,EWB382075622679,,Delivered,11/05/2021,POD pending
21-04-2023,D-2816,OEM-TATA,Brake Pad Type B,1922,BATCH-2023-0414,TN07-9895,Deepak More,Safexpress,INV-911158,EWB546568352082,12697.74,Delivered,17/12/2021,
2023-02-26,D-1482,OEM-RENAULT,Brake Disc,83,BATCH-2024-0201,KA01-3458,Pradeep Jadhav,BlueDart,INV-521589,EWB227420635116,24465.88,Delivered,,Customer requested reschedule
2021-11-05,D-1549,OEM-MARUTI,ABS Sensor Ring,828,BATCH-2021-0164,TN07-3335,,Safexpress,INV-719489,EWB766163309624,7501.27,In Transit,30/12/2024,Customer not available
2022-12-08,D-3398,OEM-SUZUKI,Wheel Hub Assy,192,BATCH-2022-0029,MH10-8415,Vijay Chavan,BlueDart,,EWB766467136571,9734.2,Delivered,2022-10-11,POD pending
2022-02-15,D-1573,OEM-SUZUKI,Clutch Plate,1348,BATCH-2021-0185,MH10-7673,Satish Bhosale,Self-transport,,EWB943119503476,7182.15,Delivered,2023-07-26,POD pending
2024-01-12,D-1985,OEM-TATA,CV Joint,924,BATCH-2023-0443,MH14-5999,Nitin Sawant,VRL Logistics,INV-319915,EWB987389244711,4112.06,Partial,05/24/2021,POD pending
2023-06-22,D-2308,OEM-HONDA,CV Joint,974,BATCH-2022-0192,MH10-9254,,,INV-631992,EWB880869764031,24121.94,Delivered,08/12/2024,Returned – wrong address
16/04/2021,D-3196,OEM-TATA,Brake Disc,925,BATCH-2021-0396,MH14-1514,Deepak More,Delhivery,INV-492705,EWB682731613876,17009.38,Delivered,2023-09-02,
2021-04-01,D-1213,OEM-RENAULT,Brake Disc,549,BATCH-2023-0009,MH10-8087,Vijay Chavan,Self-transport,INV-366172,,13421.49,Delivered,16-05-2021,Returned – wrong address
2021-03-15,D-4323,OEM-FORD,Clutch Plate,785,BATCH-2024-0264,TN07-5149,Satish Bhosale,Safexpress,INV-505265,EWB293236972123,3398.99,Delayed,06/07/2021,POD pending
2021-09-12,D-3120,OEM-MAHINDRA,CV Joint,101,BATCH-2023-0471,MH12-3602,Nitin Sawant,Delhivery,INV-672655,EWB319664802916,11300.64,In Transit,09/07/2023,On time
2022-09-19,D-1653,OEM-HONDA,Brake Shoe,1459,BATCH-2023-0136,MH04-1513,,TCI Express,INV-411296,EWB247767000939,1132.34,,08/17/2021,POD pending
2022-11-03,D-3855,OEM-BAJAJ,Wheel Hub Assy,1780,BATCH-2024-0047,MH14-7709,Ravi Kumar,Self-transport,INV-810051,EWB238897573511,10113.51,Delivered,06/15/2024,On time
03/31/2022,D-2061,OEM-MARUTI,Brake Pad Type B,409,BATCH-2022-0108,TN07-4951,Nitin Sawant,TCI Express,INV-659036,EWB142142147482,16166.53,In Transit,2022-02-24,Customer not available
2021-05-01,D-2303,OEM-HONDA,Brake Disc,1716,BATCH-2022-0303,KA01-1043,Satish Bhosale,Gati Ltd,INV-198021,EWB733813750368,14189.59,Delivered,12/24/2022,On time
2023-11-16,D-3612,OEM-MAHINDRA,Brake Shoe,1232,BATCH-2021-0146,MH12-9654,Nitin Sawant,BlueDart,INV-720144,EWB893027338828,19802.06,Delivered,23/05/2022,POD pending
2022-07-26,D-2449,OEM-TATA,CV Joint,597,BATCH-2022-0353,TN07-2236,Satish Bhosale,Mahindra Logistics,,,15125.74,Delivered,09/23/2022,
14-09-2022,D-3155,OEM-TATA,Wheel Hub Assy,338,BATCH-2023-0431,GJ01-8158,Ravi Kumar,Delhivery,INV-349722,EWB636345352139,,Delivered,2021-06-30,On time
2022-03-13,D-4318,OEM-MARUTI,Clutch Plate,881,BATCH-2024-0013,KA01-8806,Suresh Patil,TCI Express,INV-585224,EWB503918103195,3199.1,In Transit,04-Dec-2021,
2023-04-16,D-2218,OEM-FORD,Drum Brake Assy,682,BATCH-2023-0080,MH10-3346,Rahul Sharma,Mahindra Logistics,INV-487526,EWB307711302888,17973.61,Delivered,10/09/2023,
2022-06-13,D-3176,OEM-HYUNDAI,CV Joint,448,BATCH-2023-0321,MH04-4703,Amit Singh,Mahindra Logistics,INV-884644,EWB383413000439,24678.04,Delivered,29-03-2023,
2024-05-01,D-3632,OEM-RENAULT,Drum Brake Assy,499,BATCH-2021-0040,MH10-7676,Nitin Sawant,VRL Logistics,INV-466929,EWB907418667436,24344.09,In Transit,08-Jul-2022,Returned – wrong address
2023-07-29,D-1626,OEM-RENAULT,Brake Disc,503,BATCH-2023-0386,MH12-1312,Ravi Kumar,Delhivery,INV-922858,EWB790761469777,17761.51,In Transit,25/12/2022,Returned – wrong address
2023-12-08,D-1470,OEM-HONDA,Drum Brake Assy,1382,BATCH-2021-0460,KA01-1430,Pradeep Jadhav,Safexpress,INV-863718,EWB341652638745,853.94,Delivered,09/01/2021,Customer requested reschedule
07/03/2022,D-3174,OEM-BAJAJ,Brake Shoe,264,BATCH-2024-0298,MH10-6137,Ganesh Waghmare,VRL Logistics,INV-771033,EWB303871991477,20715.58,Delivered,03/06/2023,Returned – wrong address
12/03/2021,D-2763,OEM-BAJAJ,Brake Pad Type B,1680,BATCH-2021-0385,TN07-6565,Ravi Kumar,Gati Ltd,INV-566650,EWB732383746479,,Delayed,13-08-2022,
2023-07-18,D-2834,OEM-FORD,Brake Pad Type B,1704,BATCH-2023-0437,KA01-4391,Amit Singh,BlueDart,INV-508681,,,Delayed,28-11-2024,POD pending
23-12-2023,D-1932,OEM-RENAULT,Clutch Plate,273,BATCH-2021-0127,TN07-6658,Pradeep Jadhav,Delhivery,INV-311839,EWB413333787239,2349.23,Delivered,2021-01-22,Short delivery – balance next trip
2021-01-17,D-2229,OEM-RENAULT,CV Joint,1360,BATCH-2022-0481,GJ01-8718,Ganesh Waghmare,Gati Ltd,INV-723185,EWB625093413160,15371.04,Delayed,04/01/2024,Short delivery – balance next trip
2023-01-05,D-3633,OEM-SUZUKI,Clutch Plate,740,BATCH-2021-0012,TN07-7745,Suresh Patil,Self-transport,INV-967291,,13016.43,In Transit,12-11-2021,On time
2023-09-22,D-3718,OEM-RENAULT,Brake Disc,654,BATCH-2021-0275,MH14-5411,Deepak More,Gati Ltd,INV-275457,,,,04-Jul-2023,Customer requested reschedule
2021-04-25,D-4016,OEM-HONDA,Clutch Plate,1035,BATCH-2024-0344,MH04-7367,Deepak More,Gati Ltd,INV-853797,EWB375906987195,8907.75,Delivered,2023-10-11,Returned – wrong address
2023-09-26,D-3438,OEM-FORD,Brake Pad Type A,944,BATCH-2021-0139,TN07-8739,Rahul Sharma,Gati Ltd,INV-209437,EWB196707989805,4243.34,In Transit,18/09/2022,
2024-04-26,D-1287,OEM-TVS,ABS Sensor Ring,590,BATCH-2023-0053,TN07-5717,Ravi Kumar,Gati Ltd,INV-331833,EWB290970007602,4056.77,Delivered,2022-05-23,Customer requested reschedule
2021-02-28,D-2924,OEM-BAJAJ,Brake Pad Type A,1197,BATCH-2024-0159,GJ01-1391,Rahul Sharma,Self-transport,INV-196048,EWB905840982471,2628.3,Delivered,25-Dec-2023,POD pending
2023-08-13,D-1670,OEM-MARUTI,Disc Brake Caliper,621,BATCH-2021-0075,MH04-8670,Vijay Chavan,VRL Logistics,INV-578230,EWB437695145645,22518.73,Delivered,12-12-2023,Returned – wrong address
03/03/2024,D-1141,OEM-TATA,Wheel Hub Assy,1559,BATCH-2023-0177,GJ01-5819,Deepak More,TCI Express,INV-434028,EWB287958006497,17378.08,In Transit,21-09-2024,Customer not available
2022-10-27,D-2993,OEM-MAHINDRA,Wheel Hub Assy,653,BATCH-2022-0472,MH04-8115,Rahul Sharma,Self-transport,INV-857909,EWB241058349899,9006.13,Delivered,17-02-2021,Customer requested reschedule
2022-04-09,D-2102,OEM-RENAULT,Clutch Plate,562,BATCH-2022-0269,MH14-4479,Satish Bhosale,Self-transport,INV-219721,EWB607023608306,15936.7,Delivered,2024-06-26,Delayed – vehicle breakdown
2023-11-18,D-3820,OEM-TATA,Drum Brake Assy,1590,BATCH-2023-0091,MH14-3233,Ravi Kumar,Delhivery,INV-305079,EWB323528025334,10614.12,Delayed,06/29/2024,Short delivery – balance next trip
2024-02-24,D-4447,OEM-RENAULT,Brake Pad Type B,528,BATCH-2024-0364,MH14-5327,Pradeep Jadhav,Delhivery,INV-956763,EWB931242078780,14022.88,Partial,26/05/2021,POD pending
09/11/2021,D-2092,OEM-TVS,Brake Pad Type B,1531,BATCH-2023-0498,MH04-3451,,Gati Ltd,INV-230488,EWB128262867084,16411.92,Delivered,03/09/2021,Customer requested reschedule
2024-07-19,D-4373,OEM-HYUNDAI,ABS Sensor Ring,1850,BATCH-2021-0142,MH04-6721,Amit Singh,VRL Logistics,INV-544892,EWB321441927090,23768.49,Delivered,26/04/2021,Customer requested reschedule
24/12/2024,D-4382,OEM-SUZUKI,Wheel Hub Assy,1490,BATCH-2024-0259,MH13-1233,Suresh Patil,VRL Logistics,INV-937971,EWB959515469424,15973.22,Delivered,18/01/2022,Delayed – vehicle breakdown
2023-02-01,D-3175,OEM-TATA,Drum Brake Assy,814,BATCH-2021-0105,TN07-9371,Pradeep Jadhav,Delhivery,INV-420394,EWB531823617432,546.74,Delivered,02-May-2021,Delayed – vehicle breakdown
2022-02-26,D-2895,OEM-TVS,Drum Brake Assy,1756,BATCH-2022-0025,MH04-2677,Ravi Kumar,Self-transport,INV-988790,EWB675236865410,22156.79,In Transit,12-Apr-2024,Customer not available
2022-12-20,D-1758,OEM-RENAULT,Drum Brake Assy,236,BATCH-2023-0020,MH12-6955,Vijay Chavan,Gati Ltd,INV-408401,,,Delivered,15/12/2024,Delayed – vehicle breakdown
26/02/2022,D-2569,OEM-FORD,Brake Pad Type A,1943,BATCH-2024-0464,GJ01-4923,Nitin Sawant,Gati Ltd,INV-951778,EWB466780038536,24857.04,Delivered,22/09/2022,On time
2024-09-08,D-1578,OEM-MARUTI,Brake Pad Type B,96,BATCH-2023-0269,MH14-3863,Ganesh Waghmare,VRL Logistics,INV-982837,EWB117610140941,4655.44,Delivered,02/04/2023,Customer not available
2024-11-30,D-1004,OEM-TATA,Wheel Hub Assy,117,BATCH-2023-0166,TN07-9784,Pradeep Jadhav,Self-transport,INV-549916,EWB796160715970,21729.05,In Transit,2024-06-27,Short delivery – balance next trip
24-Nov-2024,D-4327,OEM-SUZUKI,Drum Brake Assy,848,BATCH-2023-0340,MH13-7902,Ravi Kumar,Gati Ltd,INV-459341,EWB175497427111,14730.14,Delivered,2024-08-05,Returned – wrong address
2023-08-07,D-3455,OEM-MAHINDRA,Drum Brake Assy,782,BATCH-2024-0475,MH12-8467,Pradeep Jadhav,Safexpress,INV-881797,EWB557918447518,,In Transit,03/30/2024,On time
2021-01-20,D-1548,OEM-HONDA,CV Joint,1066,BATCH-2021-0176,GJ01-3070,Pradeep Jadhav,Delhivery,INV-549882,EWB420119852633,,Delivered,29-11-2023,POD pending
2024-07-28,D-3026,OEM-MAHINDRA,ABS Sensor Ring,1994,BATCH-2023-0491,TN07-5600,Satish Bhosale,Safexpress,INV-224512,EWB856684546974,1120.36,Delivered,23-Feb-2021,Returned – wrong address
15-Aug-2021,D-3304,OEM-MARUTI,Drum Brake Assy,669,BATCH-2023-0461,KA01-6346,Ganesh Waghmare,Safexpress,INV-446957,,24460.54,Delivered,08-Sep-2024,Returned – wrong address
2024-09-04,D-2959,OEM-RENAULT,Brake Disc,55,BATCH-2023-0354,MH12-1969,Nitin Sawant,Mahindra Logistics,INV-904238,EWB107696072914,5247.89,Delivered,06-Feb-2023,
2022-04-13,D-3866,OEM-RENAULT,Disc Brake Caliper,763,BATCH-2023-0386,MH14-7781,Ganesh Waghmare,VRL Logistics,INV-629318,EWB467116211944,22072.51,Delivered,21-Oct-2024,Delayed – vehicle breakdown
2021-04-13,D-2408,OEM-SUZUKI,Disc Brake Caliper,170,BATCH-2024-0323,MH13-5535,Nitin Sawant,Delhivery,INV-610968,EWB218877334795,22887.47,Delayed,12/04/2021,Delayed – vehicle breakdown
22-06-2022,D-3761,OEM-BAJAJ,CV Joint,408,BATCH-2024-0159,MH13-5308,Deepak More,TCI Express,INV-959394,EWB899939628899,23979.99,Delivered,,Delayed – vehicle breakdown
02/07/2023,D-2837,OEM-SUZUKI,Disc Brake Caliper,783,BATCH-2022-0200,TN07-2056,Ravi Kumar,Delhivery,INV-865740,,15481.89,Delivered,06/08/2021,Customer requested reschedule
12/01/2021,D-2490,OEM-TATA,Brake Shoe,466,BATCH-2022-0315,KA01-1786,Pradeep Jadhav,,INV-409283,EWB811189174066,14234.43,Delivered,05-05-2024,Short delivery – balance next trip
2024-01-21,D-1408,OEM-FORD,Brake Shoe,282,BATCH-2021-0424,GJ01-6825,Rahul Sharma,Safexpress,INV-565143,EWB717337296679,18821.45,,2022-09-21,Short delivery – balance next trip
2023-01-23,D-3304,OEM-MAHINDRA,CV Joint,1427,BATCH-2023-0476,KA01-7318,Ganesh Waghmare,Safexpress,INV-616508,EWB739938403831,688.26,Delivered,2022-05-18,Customer requested reschedule
